event_id,user_id,event_type,event_date
1799,43,browse,2024-04-03
1800,43,browse,2024-05-23
1801,43,search,2024-03-20
1802,43,browse,2024-02-11
1803,43,save_item,2024-04-25
1804,43,login,2024-02-20
1805,43,search,2024-04-30
1806,43,browse,2024-03-30
1807,43,browse,2024-05-09
1808,43,save_item,2024-04-11
1809,43,save_item,2024-04-11
1810,43,search,2024-05-30
1811,43,search,2024-04-16
1812,43,browse,2024-02-10
1813,43,login,2024-05-15
1814,43,login,2024-05-29
1815,43,save_item,2024-05-19
1816,43,save_item,2024-04-23
1817,43,save_item,2024-04-28
1818,43,save_item,2024-05-15
1819,43,save_item,2024-04-19
1820,43,save_item,2024-05-20
1821,43,browse,2024-03-13
1822,43,browse,2024-02-10
1823,43,login,2024-03-02
1824,43,checkout,2024-03-01
1825,43,search,2024-04-28
1826,43,checkout,2024-06-08
1827,43,browse,2024-03-28
1828,43,login,2024-04-05
1829,43,browse,2024-06-08
1830,44,cancel,2024-04-24
1831,44,login,2024-05-25
1832,44,login,2024-02-21
1833,44,checkout,2024-04-07
1834,44,login,2024-03-22
1835,44,cancel,2024-03-04
1836,44,checkout,2024-04-14
1837,44,checkout,2024-05-19
1838,44,cancel,2024-04-20
1839,44,search,2024-03-19
1840,44,browse,2024-02-29
1841,44,cancel,2024-06-05
1842,44,browse,2024-04-28
1843,44,browse,2024-06-07
1844,44,browse,2024-03-14
1845,44,browse,2024-04-01
1846,44,login,2024-05-09
1847,44,cancel,2024-05-01
1848,44,checkout,2024-04-02
1849,44,login,2024-03-16
1850,44,login,2024-05-30
1851,44,save_item,2024-02-16
1852,44,browse,2024-05-08
1853,44,search,2024-05-06
1854,44,save_item,2024-04-14
1855,44,browse,2024-03-03
1856,44,login,2024-04-27
1857,44,login,2024-03-09
1858,44,cancel,2024-05-06
1859,44,cancel,2024-02-24
1860,44,save_item,2024-04-08
1861,44,login,2024-04-16
1862,44,browse,2024-04-04
1863,44,save_item,2024-04-03
1864,44,browse,2024-06-05
1865,44,search,2024-03-22
1866,44,cancel,2024-04-28
1867,44,checkout,2024-04-14
1868,44,cancel,2024-04-08
1869,44,cancel,2024-06-12
1870,44,save_item,2024-03-05
1871,44,checkout,2024-05-10
1872,44,save_item,2024-05-12
1873,45,checkout,2024-06-01
1874,45,search,2024-05-20
1875,45,login,2024-03-25
1876,45,browse,2024-04-01
1877,45,browse,2024-04-26
1878,45,login,2024-04-25
1879,45,checkout,2024-03-30
1880,45,save_item,2024-04-12
1881,45,browse,2024-04-22
1882,45,cancel,2024-04-19
1883,45,cancel,2024-06-12
1884,45,browse,2024-04-07
1885,45,cancel,2024-06-12
1886,45,search,2024-05-15
1887,45,save_item,2024-06-20
1888,45,search,2024-05-03
1889,45,login,2024-05-21
1890,45,login,2024-04-22
1891,45,login,2024-03-18
1892,45,login,2024-06-08
1893,45,cancel,2024-06-02
1894,45,checkout,2024-03-26
1895,45,login,2024-06-25
1896,45,cancel,2024-04-24
1897,45,login,2024-05-05
1898,45,cancel,2024-05-02
1899,45,cancel,2024-05-22
1900,45,login,2024-06-02
1901,45,save_item,2024-05-30
1902,45,save_item,2024-07-07
1903,45,cancel,2024-05-28
1904,45,login,2024-06-12
1905,45,browse,2024-06-21
1906,45,cancel,2024-03-22
1907,45,cancel,2024-05-13
1908,45,login,2024-04-08
1909,46,login,2024-04-07
1910,46,login,2024-04-17
1911,46,login,2024-01-20
1912,46,login,2024-03-28
1913,46,browse,2024-02-21
1914,46,cancel,2024-03-24
1915,46,login,2024-02-09
1916,46,login,2024-04-17
1917,46,login,2024-04-13
1918,46,login,2024-03-04
1919,46,login,2024-04-03
1920,46,login,2024-01-10
1921,46,browse,2024-02-18
1922,46,login,2024-01-13
1923,46,login,2024-04-10
1924,46,login,2024-01-04
1925,46,login,2024-03-04
1926,46,login,2024-03-28
1927,46,login,2024-03-27
1928,46,browse,2024-01-31
1929,46,search,2024-04-01
1930,46,login,2024-03-02
1931,46,save_item,2024-04-11
1932,46,browse,2024-04-19
1933,46,login,2024-02-13
1934,47,login,2024-06-22
1935,47,cancel,2024-07-24
1936,47,cancel,2024-07-11
1937,47,login,2024-07-11
1938,47,browse,2024-07-03
1939,47,browse,2024-04-09
1940,47,checkout,2024-04-14
1941,47,checkout,2024-05-06
1942,47,browse,2024-07-11
1943,47,login,2024-05-29
1944,47,cancel,2024-04-09
1945,47,cancel,2024-04-05
1946,47,login,2024-06-25
1947,47,browse,2024-06-17
1948,47,browse,2024-06-08
1949,47,checkout,2024-05-10
1950,47,browse,2024-05-26
1951,47,checkout,2024-07-04
1952,47,browse,2024-04-12
1953,47,browse,2024-06-03
1954,47,login,2024-07-01
1955,47,cancel,2024-04-09
1956,47,login,2024-07-18
1957,47,checkout,2024-06-18
1958,47,browse,2024-05-26
1959,47,browse,2024-06-30
1960,47,cancel,2024-05-05
1961,47,checkout,2024-06-12
1962,47,login,2024-07-07
1963,47,login,2024-07-25
1964,47,cancel,2024-06-29
1965,47,login,2024-03-30
1966,47,cancel,2024-07-03
1967,47,cancel,2024-07-01
1968,47,search,2024-06-07
1969,47,login,2024-05-28
1970,47,login,2024-06-13
1971,47,browse,2024-04-06
1972,47,browse,2024-05-25
1973,47,cancel,2024-05-25
1974,47,login,2024-06-04
1975,47,login,2024-06-24
1976,47,login,2024-04-27
1977,47,login,2024-06-19
1978,47,checkout,2024-04-18
1979,47,cancel,2024-05-11
1980,47,login,2024-07-19
1981,47,checkout,2024-07-21
1982,47,login,2024-05-20
1983,47,browse,2024-03-28
1984,47,login,2024-04-13
1985,47,cancel,2024-06-07
1986,47,cancel,2024-07-14
1987,47,login,2024-06-07
1988,47,checkout,2024-06-25
1989,47,browse,2024-04-09
1990,47,checkout,2024-07-18
1991,47,login,2024-05-27
1992,47,checkout,2024-03-29
1993,47,checkout,2024-04-13
1994,47,checkout,2024-04-09
1995,47,checkout,2024-06-28
1996,47,login,2024-06-17
1997,47,checkout,2024-06-20
1998,47,browse,2024-07-17
1999,47,login,2024-05-06
2000,47,cancel,2024-04-11
2001,47,checkout,2024-06-09
2002,47,login,2024-05-19
2003,47,login,2024-05-18
2004,47,browse,2024-05-23
2005,47,cancel,2024-05-20
2006,47,login,2024-05-10
2007,47,login,2024-07-03
2008,47,login,2024-04-28
2009,47,checkout,2024-07-02
2010,48,login,2024-05-01
2011,48,save_item,2024-06-24
2012,48,save_item,2024-08-08
2013,48,login,2024-06-24
2014,48,login,2024-08-04
2015,48,login,2024-05-10
2016,48,checkout,2024-07-25
2017,48,checkout,2024-06-02
2018,48,browse,2024-04-29
2019,48,login,2024-08-03
2020,48,browse,2024-06-26
2021,48,save_item,2024-07-04
2022,48,browse,2024-07-31
2023,48,login,2024-07-20
2024,48,login,2024-08-16
2025,48,checkout,2024-08-05
2026,48,search,2024-05-21
2027,48,save_item,2024-04-29
2028,48,login,2024-08-03
2029,48,checkout,2024-05-31
2030,48,browse,2024-08-16
2031,48,login,2024-07-18
2032,48,browse,2024-06-05
2033,48,login,2024-05-06
2034,48,browse,2024-05-25
2035,48,search,2024-08-01
2036,48,save_item,2024-08-11
2037,48,login,2024-07-31
2038,48,browse,2024-06-18
2039,48,login,2024-04-24
2040,48,save_item,2024-06-10
2041,48,cancel,2024-06-25
2042,48,browse,2024-07-20
2043,48,login,2024-04-27
2044,48,login,2024-05-20
2045,48,save_item,2024-05-09
2046,48,login,2024-05-24
2047,48,browse,2024-05-07
2048,48,login,2024-05-27
2049,48,browse,2024-05-17
2050,48,checkout,2024-08-07
2051,48,save_item,2024-05-13
2052,48,login,2024-05-03
2053,48,save_item,2024-05-17
2054,48,checkout,2024-06-20
2055,48,login,2024-08-14
2056,48,checkout,2024-07-08
2057,48,browse,2024-06-06
2058,48,checkout,2024-05-27
2059,48,checkout,2024-06-12
2060,48,login,2024-07-19
2061,48,save_item,2024-06-10
2062,48,browse,2024-04-24
2063,48,login,2024-06-28
2064,48,browse,2024-05-14
2065,48,save_item,2024-06-11
2066,48,save_item,2024-07-17
2067,48,login,2024-07-29
2068,48,checkout,2024-05-08
2069,48,search,2024-08-11
2070,48,search,2024-06-08
2071,48,login,2024-07-20
2072,48,browse,2024-04-28
2073,48,browse,2024-08-08
2074,48,login,2024-06-09
2075,48,checkout,2024-07-23
2076,48,checkout,2024-07-24
2077,48,save_item,2024-08-05
2078,48,browse,2024-06-29
2079,48,browse,2024-05-03
2080,48,login,2024-08-14
2081,49,login,2024-04-07
2082,49,login,2024-05-22
2083,49,login,2024-03-11
2084,49,search,2024-05-22
2085,49,login,2024-04-12
2086,49,save_item,2024-05-25
2087,49,login,2024-05-17
2088,49,checkout,2024-03-04
2089,49,login,2024-05-21
2090,49,save_item,2024-05-03
2091,49,login,2024-04-15
2092,49,login,2024-04-04
2093,49,cancel,2024-05-05
2094,49,login,2024-04-16
2095,49,browse,2024-04-01
2096,49,login,2024-05-24
2097,49,login,2024-03-05
2098,49,browse,2024-04-19
2099,49,login,2024-02-25
2100,49,search,2024-05-24
2101,49,save_item,2024-04-06
2102,49,save_item,2024-03-16
2103,49,login,2024-04-24
2104,49,browse,2024-05-12
2105,49,login,2024-02-11
2106,49,browse,2024-02-20
2107,49,login,2024-05-03
2108,49,browse,2024-03-12
2109,49,checkout,2024-04-21
2110,49,login,2024-03-09
2111,49,login,2024-05-24
2112,49,save_item,2024-02-18
2113,49,save_item,2024-03-01
2114,49,browse,2024-03-05
2115,49,login,2024-03-09
2116,49,checkout,2024-04-12
2117,49,browse,2024-03-23
2118,49,login,2024-03-08
2119,49,browse,2024-02-08
2120,49,login,2024-02-09
2121,49,search,2024-04-07
2122,49,search,2024-02-07
2123,49,save_item,2024-02-17
2124,49,browse,2024-02-10
2125,49,browse,2024-06-01
2126,49,checkout,2024-04-06
2127,49,save_item,2024-05-21
2128,49,browse,2024-03-09
2129,49,save_item,2024-05-13
2130,49,login,2024-03-22
2131,49,search,2024-02-27
2132,49,checkout,2024-02-20
2133,49,login,2024-03-24
2134,49,save_item,2024-03-06
2135,49,save_item,2024-04-13
2136,49,login,2024-02-17
2137,49,browse,2024-04-22
2138,49,search,2024-04-11
2139,49,save_item,2024-04-23
2140,49,login,2024-04-05
2141,49,login,2024-05-03
2142,49,save_item,2024-05-22
2143,49,login,2024-02-06
2144,49,cancel,2024-02-27
2145,49,cancel,2024-03-05
2146,49,save_item,2024-03-19
2147,49,checkout,2024-04-14
2148,49,browse,2024-05-28
2149,49,login,2024-03-31
2150,49,save_item,2024-03-04
2151,49,login,2024-02-21
2152,49,browse,2024-05-30
2153,49,browse,2024-04-03
2154,49,save_item,2024-03-19
2155,49,browse,2024-05-07
2156,50,cancel,2024-04-06
2157,50,browse,2024-02-05
2158,50,browse,2024-01-19
2159,50,login,2024-04-09
2160,50,search,2024-03-18
2161,50,cancel,2024-04-25
2162,50,login,2024-03-07
2163,50,checkout,2024-01-15
2164,50,cancel,2024-04-09
2165,50,login,2024-03-12
2166,50,browse,2024-03-27
2167,50,cancel,2024-03-30
2168,50,cancel,2024-02-08
2169,50,browse,2024-03-28
2170,50,login,2024-05-02
2171,50,login,2024-04-19
2172,50,login,2024-03-04
2173,50,checkout,2024-01-18
2174,51,search,2024-04-23
2175,51,browse,2024-03-27
2176,51,browse,2024-06-04
2177,51,save_item,2024-03-10
2178,51,login,2024-05-17
2179,51,browse,2024-05-31
2180,51,checkout,2024-04-23
2181,51,browse,2024-05-29
2182,51,save_item,2024-06-07
2183,51,save_item,2024-03-05
2184,51,browse,2024-06-04
2185,51,login,2024-02-19
2186,51,save_item,2024-02-20
2187,51,cancel,2024-05-05
2188,51,login,2024-06-07
2189,51,login,2024-04-13
2190,51,checkout,2024-03-22
2191,51,browse,2024-04-24
2192,51,browse,2024-06-03
2193,51,save_item,2024-06-05
2194,51,login,2024-02-25
2195,51,browse,2024-05-27
2196,51,login,2024-05-30
2197,51,browse,2024-04-25
2198,51,cancel,2024-02-13
2199,51,login,2024-02-11
2200,51,save_item,2024-03-07
2201,51,checkout,2024-04-21
2202,51,browse,2024-05-30
2203,51,login,2024-04-12
2204,51,browse,2024-02-21
2205,51,save_item,2024-03-23
2206,51,login,2024-04-30
2207,51,login,2024-05-04
2208,51,login,2024-05-09
2209,51,login,2024-03-08
2210,51,checkout,2024-03-27
2211,52,login,2024-04-04
2212,52,save_item,2024-05-25
2213,52,browse,2024-05-03
2214,52,save_item,2024-04-18
2215,52,browse,2024-03-27
2216,52,search,2024-04-27
2217,52,search,2024-05-28
2218,52,login,2024-05-15
2219,52,login,2024-05-06
2220,52,save_item,2024-04-01
2221,52,browse,2024-05-14
2222,52,login,2024-04-03
2223,52,login,2024-03-30
2224,52,search,2024-06-20
2225,52,save_item,2024-03-31
2226,52,login,2024-03-25
2227,52,login,2024-07-08
2228,52,browse,2024-04-03
2229,52,login,2024-07-01
2230,52,login,2024-06-23
2231,52,login,2024-04-19
2232,52,save_item,2024-07-01
2233,52,save_item,2024-04-01
2234,52,login,2024-03-16
2235,52,login,2024-03-17
2236,52,browse,2024-05-26
2237,52,login,2024-05-09
2238,52,login,2024-04-25
2239,52,browse,2024-04-23
2240,52,cancel,2024-06-15
2241,52,login,2024-03-31
2242,52,save_item,2024-04-12
2243,52,browse,2024-05-08
2244,52,login,2024-04-12
2245,52,save_item,2024-05-04
2246,52,browse,2024-05-10
2247,52,search,2024-03-14
2248,52,search,2024-06-08
2249,52,search,2024-03-28
2250,52,checkout,2024-04-20
2251,52,login,2024-06-27
2252,52,search,2024-03-23
2253,52,search,2024-03-16
2254,52,save_item,2024-07-01
2255,53,login,2024-03-20
2256,53,save_item,2024-05-18
2257,53,checkout,2024-05-18
2258,53,login,2024-05-20
2259,53,cancel,2024-04-17
2260,53,cancel,2024-03-16
2261,53,browse,2024-04-09
2262,53,checkout,2024-05-18
2263,53,search,2024-03-27
2264,53,login,2024-02-18
2265,53,browse,2024-03-27
2266,53,login,2024-03-11
2267,53,login,2024-05-08
2268,53,checkout,2024-04-02
2269,53,search,2024-05-09
2270,53,save_item,2024-05-17
2271,53,login,2024-03-20
2272,53,login,2024-04-22
2273,53,save_item,2024-03-30
2274,53,login,2024-05-19
2275,53,browse,2024-04-22
2276,53,search,2024-05-02
2277,53,browse,2024-02-14
2278,53,login,2024-04-18
2279,53,login,2024-02-12
2280,53,save_item,2024-05-10
2281,53,search,2024-03-12
2282,53,save_item,2024-04-07
2283,53,login,2024-03-09
2284,53,search,2024-02-29
2285,53,cancel,2024-03-30
2286,53,save_item,2024-03-02
2287,53,search,2024-05-13
2288,53,browse,2024-05-15
2289,53,browse,2024-02-12
2290,53,search,2024-05-13
2291,53,save_item,2024-02-16
2292,53,browse,2024-03-31
2293,53,checkout,2024-06-01
2294,53,login,2024-03-18
2295,53,save_item,2024-04-20
2296,53,checkout,2024-04-03
2297,53,browse,2024-05-01
2298,53,save_item,2024-03-18
2299,53,search,2024-02-20
2300,53,login,2024-02-25
2301,53,login,2024-02-18
2302,53,browse,2024-04-10
2303,53,search,2024-05-27
2304,53,login,2024-05-07
2305,53,browse,2024-02-14
2306,53,save_item,2024-05-21
2307,53,browse,2024-04-03
2308,53,save_item,2024-03-05
2309,53,save_item,2024-02-19
2310,53,browse,2024-05-23
2311,53,login,2024-02-07
2312,53,search,2024-05-28
2313,53,login,2024-04-20
2314,53,login,2024-05-09
2315,53,browse,2024-05-11
2316,53,login,2024-04-25
2317,53,browse,2024-04-04
2318,53,checkout,2024-03-13
2319,53,search,2024-04-26
2320,53,search,2024-04-15
2321,53,browse,2024-02-27
2322,53,search,2024-04-08
2323,53,login,2024-05-03
2324,53,browse,2024-05-31
2325,53,login,2024-03-17
2326,53,save_item,2024-04-17
2327,53,browse,2024-03-27
2328,53,login,2024-03-02
2329,53,cancel,2024-02-18
2330,53,browse,2024-03-19
2331,53,browse,2024-03-31
2332,53,browse,2024-02-03
2333,53,checkout,2024-03-02
2334,54,checkout,2024-05-26
2335,54,save_item,2024-05-30
2336,54,checkout,2024-06-01
2337,54,checkout,2024-08-13
2338,54,login,2024-08-14
2339,54,cancel,2024-06-05
2340,54,cancel,2024-08-23
2341,54,save_item,2024-07-27
2342,54,checkout,2024-05-10
2343,54,login,2024-06-23
2344,54,browse,2024-06-18
2345,54,cancel,2024-08-14
2346,54,login,2024-07-19
2347,54,cancel,2024-07-08
2348,54,login,2024-08-17
2349,54,search,2024-05-20
2350,54,checkout,2024-05-25
2351,54,login,2024-06-22
2352,54,cancel,2024-06-05
2353,54,search,2024-07-15
2354,54,login,2024-07-14
2355,54,cancel,2024-06-08
2356,55,browse,2024-07-03
2357,55,browse,2024-05-30
2358,55,browse,2024-07-21
2359,55,login,2024-05-08
2360,55,cancel,2024-07-04
2361,55,login,2024-05-25
2362,55,browse,2024-05-13
2363,55,cancel,2024-04-07
2364,55,login,2024-06-03
2365,55,checkout,2024-04-22
2366,55,browse,2024-04-08
2367,55,search,2024-07-22
2368,55,browse,2024-05-19
2369,55,checkout,2024-04-09
2370,55,browse,2024-07-23
2371,55,checkout,2024-07-21
2372,55,cancel,2024-06-10
2373,55,browse,2024-04-03
2374,55,browse,2024-04-07
2375,55,login,2024-07-10
2376,55,browse,2024-04-19
2377,55,cancel,2024-07-12
2378,55,cancel,2024-04-22
2379,55,browse,2024-04-25
2380,55,login,2024-05-02
2381,55,checkout,2024-05-01
2382,55,login,2024-04-13
2383,55,browse,2024-07-15
2384,55,cancel,2024-06-28
2385,55,cancel,2024-07-15
2386,55,login,2024-05-17
2387,55,save_item,2024-05-13
2388,55,save_item,2024-07-23
2389,55,browse,2024-05-04
2390,55,cancel,2024-06-24
2391,55,login,2024-04-18
2392,55,login,2024-07-18
2393,55,login,2024-04-06
2394,55,search,2024-07-17
2395,55,cancel,2024-07-07
2396,55,login,2024-04-29
2397,55,checkout,2024-05-19
2398,55,checkout,2024-03-31
2399,55,checkout,2024-05-09
2400,55,search,2024-03-31
2401,55,browse,2024-06-29
2402,55,search,2024-05-27
2403,55,cancel,2024-04-20
2404,55,search,2024-05-16
2405,55,search,2024-05-09
2406,55,login,2024-06-13
2407,55,login,2024-04-24
2408,56,login,2024-05-21
2409,56,browse,2024-04-11
2410,56,login,2024-03-20
2411,56,browse,2024-03-31
2412,56,search,2024-03-31
2413,56,login,2024-02-16
2414,56,browse,2024-03-05
2415,56,checkout,2024-05-30
2416,56,save_item,2024-03-19
2417,56,login,2024-04-05
2418,56,browse,2024-02-13
2419,56,cancel,2024-05-12
2420,56,browse,2024-05-31
2421,56,login,2024-03-27
2422,56,browse,2024-05-08
2423,56,search,2024-03-01
2424,56,login,2024-05-23
2425,56,browse,2024-03-25
2426,56,save_item,2024-05-23
2427,56,login,2024-05-16
2428,56,checkout,2024-02-21
2429,56,save_item,2024-04-28
2430,56,search,2024-03-16
2431,56,browse,2024-06-08
2432,56,login,2024-04-04
2433,56,login,2024-03-27
2434,56,login,2024-02-15
2435,56,browse,2024-05-04
2436,56,checkout,2024-03-20
2437,56,login,2024-05-30
2438,57,login,2024-06-06
2439,57,browse,2024-06-06
2440,57,login,2024-07-01
2441,57,save_item,2024-06-04
2442,57,browse,2024-04-05
2443,57,search,2024-07-27
2444,57,login,2024-05-24
2445,57,browse,2024-07-03
2446,57,browse,2024-04-27
2447,57,search,2024-05-20
2448,57,login,2024-04-08
2449,57,login,2024-04-21
2450,57,save_item,2024-06-25
2451,57,browse,2024-05-22
2452,57,browse,2024-06-12
2453,57,search,2024-04-14
2454,57,login,2024-07-19
2455,57,login,2024-04-09
2456,57,search,2024-06-17
2457,57,browse,2024-04-11
2458,57,cancel,2024-06-15
2459,57,browse,2024-06-05
2460,57,login,2024-07-27
2461,57,browse,2024-05-16
2462,57,login,2024-06-23
2463,58,browse,2024-07-03
2464,58,checkout,2024-06-13
2465,58,login,2024-06-06
2466,58,login,2024-08-02
2467,58,save_item,2024-04-22
2468,58,login,2024-07-14
2469,58,browse,2024-05-01
2470,58,login,2024-05-21
2471,58,search,2024-07-23
2472,58,login,2024-06-18
2473,58,checkout,2024-07-05
2474,58,login,2024-07-05
2475,58,save_item,2024-05-03
2476,58,login,2024-06-24
2477,58,cancel,2024-04-30
2478,58,save_item,2024-07-27
2479,58,login,2024-05-02
2480,58,login,2024-04-20
2481,58,login,2024-05-05
2482,58,login,2024-06-06
2483,58,search,2024-07-08
2484,58,save_item,2024-05-04
2485,59,save_item,2024-06-29
2486,59,browse,2024-06-17
2487,59,cancel,2024-05-02
2488,59,cancel,2024-07-07
2489,59,browse,2024-03-25
2490,59,browse,2024-04-10
2491,59,browse,2024-06-19
2492,59,login,2024-05-25
2493,59,search,2024-07-13
2494,59,save_item,2024-06-07
2495,59,login,2024-07-14
2496,59,checkout,2024-05-03
2497,59,browse,2024-07-06
2498,59,browse,2024-07-06
2499,59,save_item,2024-05-31
2500,59,login,2024-06-28
2501,59,cancel,2024-07-05
2502,59,login,2024-05-01
2503,59,search,2024-06-30
2504,59,cancel,2024-04-29
2505,59,login,2024-04-09
2506,59,browse,2024-04-05
2507,59,login,2024-05-11
2508,60,browse,2024-03-03
2509,60,save_item,2024-02-01
2510,60,cancel,2024-02-22
2511,60,login,2024-04-12
2512,60,browse,2024-04-12
2513,60,browse,2024-02-11
2514,60,search,2024-03-31
2515,60,login,2024-01-26
2516,60,save_item,2024-04-25
2517,60,login,2024-02-18
2518,60,save_item,2024-04-21
2519,60,checkout,2024-03-30
2520,60,login,2024-04-17
2521,60,login,2024-04-18
2522,60,browse,2024-01-27
2523,60,browse,2024-03-31
2524,60,search,2024-01-27
2525,60,search,2024-03-21
2526,60,login,2024-03-31
2527,60,browse,2024-01-25
2528,60,browse,2024-01-27
2529,60,login,2024-02-17
2530,60,save_item,2024-04-28
2531,60,browse,2024-02-24
2532,60,login,2024-02-23
2533,60,login,2024-04-04
2534,60,save_item,2024-01-13
2535,60,save_item,2024-03-01
2536,60,browse,2024-04-03
2537,60,browse,2024-02-18
2538,60,browse,2024-03-31
2539,60,browse,2024-05-01
2540,60,save_item,2024-01-21
2541,60,login,2024-03-10
2542,60,browse,2024-04-27
2543,60,login,2024-03-19
2544,60,login,2024-02-11
2545,60,search,2024-03-19
2546,60,login,2024-02-13
2547,60,browse,2024-04-30
2548,60,login,2024-01-28
2549,60,search,2024-03-08
2550,60,browse,2024-04-01
2551,60,search,2024-03-06
2552,60,login,2024-01-29
2553,60,search,2024-04-20
2554,60,search,2024-01-20
2555,60,save_item,2024-01-23
2556,60,save_item,2024-01-29
2557,60,login,2024-04-28
2558,60,login,2024-02-15
2559,60,login,2024-02-07
2560,60,login,2024-04-17
2561,60,browse,2024-02-07
2562,60,search,2024-02-18
2563,60,search,2024-03-14
2564,60,login,2024-02-21
2565,60,login,2024-02-04
2566,60,save_item,2024-02-03
2567,60,login,2024-01-22
2568,60,browse,2024-04-29
2569,60,login,2024-04-08
2570,60,checkout,2024-03-07
2571,60,save_item,2024-04-22
2572,60,login,2024-01-08
2573,60,login,2024-01-19
2574,60,save_item,2024-02-25
2575,60,search,2024-01-09
2576,60,checkout,2024-01-22
2577,60,checkout,2024-04-06
2578,60,save_item,2024-02-15
2579,60,login,2024-03-05
2580,60,search,2024-01-12
2581,60,login,2024-03-07
2582,61,login,2024-04-16
2583,61,cancel,2024-04-21
2584,61,cancel,2024-02-24
2585,61,browse,2024-05-12
2586,61,login,2024-02-19
2587,61,login,2024-05-12
2588,61,browse,2024-03-24
2589,61,cancel,2024-03-09
2590,61,cancel,2024-04-25
2591,61,login,2024-04-25
2592,61,browse,2024-02-11
2593,61,cancel,2024-03-04
2594,61,checkout,2024-04-17
2595,61,browse,2024-03-03
2596,61,login,2024-03-08
2597,61,cancel,2024-01-15
2598,61,save_item,2024-04-25
2599,61,search,2024-05-11
2600,61,login,2024-03-11
2601,61,save_item,2024-03-28
2602,61,save_item,2024-03-17
2603,61,browse,2024-04-08
2604,61,search,2024-04-05
2605,62,save_item,2024-01-24
2606,62,browse,2024-04-22
2607,62,browse,2024-04-06
2608,62,save_item,2024-02-12
2609,62,save_item,2024-02-26
2610,62,browse,2024-04-17
2611,62,save_item,2024-03-31
2612,62,browse,2024-01-24
2613,62,save_item,2024-04-21
2614,62,browse,2024-03-30
2615,62,browse,2024-05-03
2616,62,browse,2024-01-25
2617,62,checkout,2024-03-25
2618,62,save_item,2024-01-18
2619,62,checkout,2024-02-02
2620,62,checkout,2024-01-26
2621,62,browse,2024-02-06
2622,62,browse,2024-03-03
2623,62,login,2024-02-01
2624,62,browse,2024-05-02
2625,62,save_item,2024-02-05
2626,62,login,2024-02-15
2627,62,cancel,2024-02-28
2628,62,save_item,2024-01-29
2629,62,save_item,2024-04-20
2630,62,checkout,2024-03-20
2631,62,browse,2024-04-29
2632,62,save_item,2024-03-07
2633,62,save_item,2024-04-26
2634,62,login,2024-03-11
2635,62,login,2024-05-05
2636,62,login,2024-01-11
2637,62,checkout,2024-04-21
2638,62,browse,2024-01-09
2639,62,login,2024-04-19
2640,62,login,2024-04-04
2641,62,save_item,2024-03-23
2642,62,login,2024-02-10
2643,62,search,2024-04-17
2644,62,search,2024-03-07
2645,62,save_item,2024-04-16
2646,62,save_item,2024-02-25
2647,62,checkout,2024-05-03
2648,62,save_item,2024-04-16
2649,62,save_item,2024-03-11
2650,62,browse,2024-03-09
2651,62,browse,2024-01-25
2652,62,login,2024-05-03
2653,62,browse,2024-02-27
2654,62,login,2024-05-01
2655,62,browse,2024-03-18
2656,62,search,2024-02-27
2657,62,save_item,2024-01-16
2658,62,checkout,2024-03-10
2659,62,login,2024-04-22
2660,62,browse,2024-04-21
2661,62,cancel,2024-02-09
2662,62,browse,2024-05-03
2663,62,login,2024-01-09
2664,62,browse,2024-03-27
2665,62,browse,2024-04-10
2666,62,browse,2024-05-05
2667,62,browse,2024-05-06
2668,62,login,2024-02-02
2669,62,browse,2024-01-16
2670,62,login,2024-01-10
2671,62,checkout,2024-03-26
2672,62,browse,2024-04-11
2673,62,browse,2024-04-02
2674,62,login,2024-01-30
2675,62,checkout,2024-01-24
2676,62,login,2024-04-30
2677,62,login,2024-03-28
2678,62,checkout,2024-01-10
2679,62,browse,2024-02-16
2680,62,browse,2024-01-14
2681,63,browse,2024-06-01
2682,63,search,2024-07-12
2683,63,browse,2024-06-10
2684,63,login,2024-05-25
2685,63,checkout,2024-07-14
2686,63,login,2024-06-01
2687,63,login,2024-05-02
2688,63,save_item,2024-05-06
2689,63,save_item,2024-07-04
2690,63,login,2024-06-02
2691,63,login,2024-03-30
2692,63,login,2024-04-02
2693,63,browse,2024-04-25
2694,63,save_item,2024-04-30
2695,63,login,2024-07-13
2696,63,checkout,2024-07-07
2697,63,login,2024-05-30
2698,63,save_item,2024-06-24
2699,63,login,2024-06-25
2700,63,login,2024-04-11
2701,63,browse,2024-05-22
2702,63,save_item,2024-07-08
2703,63,browse,2024-05-29
2704,63,save_item,2024-06-16
2705,63,login,2024-05-22
2706,63,browse,2024-07-05
2707,63,save_item,2024-06-04
2708,63,cancel,2024-04-16
2709,63,login,2024-05-08
2710,63,checkout,2024-06-02
2711,63,checkout,2024-05-17
2712,63,login,2024-07-14
2713,63,browse,2024-06-27
2714,63,browse,2024-05-15
2715,64,cancel,2024-05-11
2716,64,cancel,2024-04-05
2717,64,cancel,2024-04-23
2718,64,login,2024-05-09
2719,64,search,2024-04-09
2720,64,login,2024-05-26
2721,64,login,2024-05-18
2722,64,browse,2024-05-15
2723,64,browse,2024-04-15
2724,64,cancel,2024-05-30
2725,64,checkout,2024-04-14
2726,64,login,2024-04-27
2727,64,browse,2024-04-16
2728,64,login,2024-04-03
2729,64,browse,2024-04-02
2730,64,login,2024-06-11
2731,64,cancel,2024-07-04
2732,64,save_item,2024-05-22
2733,64,browse,2024-04-04
2734,64,cancel,2024-06-22
